cell_id,west,south,east,north,occurrence_count
gh8-03395,-170.62454223632812,-14.34539794921875,-170.62419891357422,-14.345226287841797,1
gh8-03396,-170.6334686279297,-14.338188171386719,-170.63312530517578,-14.338016510009766,1
gh8-03397,-170.606689453125,-14.35586929321289,-170.6063461303711,-14.355697631835938,1
gh8-03398,-170.60840606689453,-14.356040954589844,-170.60806274414062,-14.35586929321289,1
gh8-03399,-170.60462951660156,-14.359817504882812,-170.60428619384766,-14.35964584350586,1
gh8-03400,-170.60256958007812,-14.368400573730469,-170.60222625732422,-14.368228912353516,1
gh8-03401,-170.60909271240234,-14.3646240234375,-170.60874938964844,-14.364452362060547,1
gh8-03402,-170.60806274414062,-14.365997314453125,-170.60771942138672,-14.365825653076172,1
gh8-03403,-170.61458587646484,-14.369945526123047,-170.61424255371094,-14.369773864746094,1
gh8-03404,-170.61664581298828,-14.369945526123047,-170.61630249023438,-14.369773864746094,1
gh8-03405,-170.628662109375,-14.353466033935547,-170.6283187866211,-14.353294372558594,1
gh8-03406,-170.63106536865234,-14.358272552490234,-170.63072204589844,-14.358100891113281,1
gh8-03407,-170.63724517822266,-14.35586929321289,-170.63690185546875,-14.355697631835938,1
gh8-03408,-170.62694549560547,-14.362564086914062,-170.62660217285156,-14.36239242553711,1
gh8-03409,-170.62454223632812,-14.364795684814453,-170.62419891357422,-14.3646240234375,1
gh8-03410,-170.63072204589844,-14.362049102783203,-170.63037872314453,-14.36187744140625,1
gh8-03411,-170.63312530517578,-14.367027282714844,-170.63278198242188,-14.36685562133789,1
gh8-03412,-170.6451416015625,-14.336471557617188,-170.6447982788086,-14.336299896240234,1
gh8-03413,-170.66059112548828,-14.327888488769531,-170.66024780273438,-14.327716827392578,1
gh8-03414,-170.66059112548828,-14.32840347290039,-170.66024780273438,-14.328231811523438,1
gh8-03415,-170.6609344482422,-14.328575134277344,-170.66059112548828,-14.32840347290039,1
gh8-03416,-170.66162109375,-14.329605102539062,-170.6612777709961,-14.32943344116211,1
gh8-03417,-170.6612777709961,-14.332523345947266,-170.6609344482422,-14.332351684570312,1
gh8-03418,-170.6609344482422,-14.33389663696289,-170.66059112548828,-14.333724975585938,1
gh8-03419,-170.64823150634766,-14.338531494140625,-170.64788818359375,-14.338359832763672,1
gh8-03420,-170.64685821533203,-14.341449737548828,-170.64651489257812,-14.341278076171875,1
gh8-03421,-170.64823150634766,-14.34316635131836,-170.64788818359375,-14.342994689941406,1
gh8-03422,-170.66162109375,-14.337501525878906,-170.6612777709961,-14.337329864501953,1
gh8-03423,-170.6609344482422,-14.338703155517578,-170.66059112548828,-14.338531494140625,1
gh8-03424,-170.6619644165039,-14.328575134277344,-170.66162109375,-14.32840347290039,1
gh8-03425,-170.66608428955078,-14.32891845703125,-170.66574096679688,-14.328746795654297,1
gh8-03426,-170.6664276123047,-14.32891845703125,-170.66608428955078,-14.328746795654297,1
gh8-03427,-170.6619644165039,-14.329090118408203,-170.66162109375,-14.32891845703125,1
gh8-03428,-170.6623077392578,-14.329090118408203,-170.6619644165039,-14.32891845703125,1
gh8-03429,-170.66333770751953,-14.32943344116211,-170.66299438476562,-14.329261779785156,1
gh8-03430,-170.66368103027344,-14.32943344116211,-170.66333770751953,-14.329261779785156,1
gh8-03431,-170.6619644165039,-14.331493377685547,-170.66162109375,-14.331321716308594,1
gh8-03432,-170.66505432128906,-14.329605102539062,-170.66471099853516,-14.32943344116211,1
gh8-03433,-170.66539764404297,-14.32943344116211,-170.66505432128906,-14.329261779785156,1
gh8-03434,-170.66574096679688,-14.329605102539062,-170.66539764404297,-14.32943344116211,1
gh8-03435,-170.66574096679688,-14.329948425292969,-170.66539764404297,-14.329776763916016,1
gh8-03436,-170.6664276123047,-14.329261779785156,-170.66608428955078,-14.329090118408203,1
gh8-03437,-170.66608428955078,-14.330635070800781,-170.66574096679688,-14.330463409423828,1
gh8-03438,-170.6674575805664,-14.32891845703125,-170.6671142578125,-14.328746795654297,1
gh8-03439,-170.6678009033203,-14.32891845703125,-170.6674575805664,-14.328746795654297,1
gh8-03440,-170.66883087158203,-14.328060150146484,-170.66848754882812,-14.327888488769531,1
gh8-03441,-170.6678009033203,-14.329261779785156,-170.6674575805664,-14.329090118408203,1
gh8-03442,-170.6678009033203,-14.329605102539062,-170.6674575805664,-14.32943344116211,1
gh8-03443,-170.66814422607422,-14.329605102539062,-170.6678009033203,-14.32943344116211,1
gh8-03444,-170.66848754882812,-14.329605102539062,-170.66814422607422,-14.32943344116211,1
gh8-03445,-170.6678009033203,-14.329776763916016,-170.6674575805664,-14.329605102539062,1
gh8-03446,-170.66883087158203,-14.329261779785156,-170.66848754882812,-14.329090118408203,1
gh8-03447,-170.6674575805664,-14.331493377685547,-170.6671142578125,-14.331321716308594,1
gh8-03448,-170.6623077392578,-14.331836700439453,-170.6619644165039,-14.3316650390625,1
gh8-03449,-170.6623077392578,-14.332523345947266,-170.6619644165039,-14.332351684570312,1
gh8-03450,-170.6678009033203,-14.33218002319336,-170.6674575805664,-14.332008361816406,1
gh8-03451,-170.66848754882812,-14.332008361816406,-170.66814422607422,-14.331836700439453,1
gh8-03452,-170.66814422607422,-14.33218002319336,-170.6678009033203,-14.332008361816406,1
gh8-03453,-170.66814422607422,-14.332351684570312,-170.6678009033203,-14.33218002319336,1
gh8-03454,-170.66848754882812,-14.332523345947266,-170.66814422607422,-14.332351684570312,1
gh8-03455,-170.66848754882812,-14.332695007324219,-170.66814422607422,-14.332523345947266,1
gh8-03456,-170.66848754882812,-14.333038330078125,-170.66814422607422,-14.332866668701172,1
gh8-03457,-170.66951751708984,-14.331836700439453,-170.66917419433594,-14.3316650390625,1
gh8-03458,-170.66883087158203,-14.332866668701172,-170.66848754882812,-14.332695007324219,1
gh8-03459,-170.66917419433594,-14.332866668701172,-170.66883087158203,-14.332695007324219,1
gh8-03460,-170.66883087158203,-14.333209991455078,-170.66848754882812,-14.333038330078125,1
gh8-03461,-170.67432403564453,-14.330978393554688,-170.67398071289062,-14.330806732177734,1
gh8-03462,-170.67466735839844,-14.33115005493164,-170.67432403564453,-14.330978393554688,1
gh8-03463,-170.67466735839844,-14.331321716308594,-170.67432403564453,-14.33115005493164,1
gh8-03464,-170.67981719970703,-14.331321716308594,-170.67947387695312,-14.33115005493164,1
gh8-03465,-170.67638397216797,-14.335441589355469,-170.67604064941406,-14.335269927978516,1
gh8-03466,-170.68359375,-14.333381652832031,-170.6832504272461,-14.333209991455078,1
gh8-03467,-170.66265106201172,-14.33938980102539,-170.6623077392578,-14.339218139648438,1
gh8-03468,-170.67123413085938,-14.338531494140625,-170.67089080810547,-14.338359832763672,1
gh8-03469,-170.6722640991211,-14.338188171386719,-170.6719207763672,-14.338016510009766,1
gh8-03470,-170.66814422607422,-14.34762954711914,-170.6678009033203,-14.347457885742188,1
gh8-03471,-170.6729507446289,-14.338359832763672,-170.672607421875,-14.338188171386719,1
gh8-03472,-170.67501068115234,-14.338531494140625,-170.67466735839844,-14.338359832763672,1
gh8-03473,-170.67363739013672,-14.34041976928711,-170.6732940673828,-14.340248107910156,1
gh8-03474,-170.68050384521484,-14.33938980102539,-170.68016052246094,-14.339218139648438,1
gh8-03475,-170.6832504272461,-14.33990478515625,-170.6829071044922,-14.339733123779297,1
gh8-03476,-170.6781005859375,-14.342994689941406,-170.6777572631836,-14.342823028564453,1
gh8-03477,-170.67604064941406,-14.344367980957031,-170.67569732666016,-14.344196319580078,1
gh8-03478,-170.64273834228516,-14.350719451904297,-170.64239501953125,-14.350547790527344,1
gh8-03479,-170.6554412841797,-14.350032806396484,-170.65509796142578,-14.349861145019531,1
gh8-03480,-170.65990447998047,-14.350032806396484,-170.65956115722656,-14.349861145019531,1
gh8-03481,-170.64067840576172,-14.360332489013672,-170.6403350830078,-14.360160827636719,1
gh8-03482,-170.64342498779297,-14.36136245727539,-170.64308166503906,-14.361190795898438,1
gh8-03483,-170.64617156982422,-14.362220764160156,-170.6458282470703,-14.362049102783203,1
gh8-03484,-170.66059112548828,-14.364452362060547,-170.66024780273438,-14.364280700683594,1
gh8-03485,-170.66368103027344,-14.353294372558594,-170.66333770751953,-14.35312271118164,1
gh8-03486,-170.66505432128906,-14.353294372558594,-170.66471099853516,-14.35312271118164,1
gh8-03487,-170.6719207763672,-14.35586929321289,-170.67157745361328,-14.355697631835938,1
gh8-03488,-170.67535400390625,-14.348487854003906,-170.67501068115234,-14.348316192626953,1
gh8-03489,-170.67432403564453,-14.351062774658203,-170.67398071289062,-14.35089111328125,1
gh8-03490,-170.66917419433594,-14.362735748291016,-170.66883087158203,-14.362564086914062,1
gh8-03491,-170.67947387695312,-14.369945526123047,-170.67913055419922,-14.369773864746094,1
gh8-03492,-170.60394287109375,-14.379386901855469,-170.60359954833984,-14.379215240478516,1
gh8-03493,-170.61080932617188,-14.37509536743164,-170.61046600341797,-14.374923706054688,1
gh8-03494,-170.61115264892578,-14.387454986572266,-170.61080932617188,-14.387283325195312,1
gh8-03495,-170.61664581298828,-14.388484954833984,-170.61630249023438,-14.388313293457031,1
gh8-03496,-170.61424255371094,-14.389514923095703,-170.61389923095703,-14.38934326171875,1
gh8-03497,-170.62213897705078,-14.370288848876953,-170.62179565429688,-14.3701171875,1
gh8-03498,-170.62728881835938,-14.372005462646484,-170.62694549560547,-14.371833801269531,1
gh8-03499,-170.62110900878906,-14.378528594970703,-170.62076568603516,-14.37835693359375,1
gh8-03500,-170.6341552734375,-14.370288848876953,-170.6338119506836,-14.3701171875,1
gh8-03501,-170.63278198242188,-14.384193420410156,-170.63243865966797,-14.384021759033203,1
gh8-03502,-170.60462951660156,-14.396724700927734,-170.60428619384766,-14.396553039550781,1
gh8-03503,-170.60840606689453,-14.39483642578125,-170.60806274414062,-14.394664764404297,1
gh8-03504,-170.6070327758789,-14.396038055419922,-170.606689453125,-14.395866394042969,1
gh8-03505,-170.60874938964844,-14.395523071289062,-170.60840606689453,-14.39535140991211,1
gh8-03506,-170.6183624267578,-14.393291473388672,-170.6180191040039,-14.393119812011719,1
gh8-03507,-170.61904907226562,-14.396381378173828,-170.61870574951172,-14.396209716796875,1
gh8-03508,-170.63518524169922,-14.393119812011719,-170.6348419189453,-14.392948150634766,1
gh8-03509,-170.63793182373047,-14.395179748535156,-170.63758850097656,-14.395008087158203,1
gh8-03510,-170.6389617919922,-14.395008087158203,-170.63861846923828,-14.39483642578125,1
gh8-03511,-170.6344985961914,-14.397926330566406,-170.6341552734375,-14.397754669189453,1
gh8-03512,-170.64617156982422,-14.376468658447266,-170.6458282470703,-14.376296997070312,1
gh8-03513,-170.64685821533203,-14.379558563232422,-170.64651489257812,-14.379386901855469,1
gh8-03514,-170.65921783447266,-14.374065399169922,-170.65887451171875,-14.373893737792969,1
gh8-03515,-170.65166473388672,-14.380760192871094,-170.6513214111328,-14.38058853149414,1
gh8-03516,-170.65818786621094,-14.375953674316406,-170.65784454345703,-14.375782012939453,1
gh8-03517,-170.64926147460938,-14.3865966796875,-170.64891815185547,-14.386425018310547,1
gh8-03518,-170.64170837402344,-14.387626647949219,-170.64136505126953,-14.387454986572266,1
gh8-03519,-170.64823150634766,-14.38934326171875,-170.64788818359375,-14.389171600341797,1
gh8-03520,-170.6564712524414,-14.386425018310547,-170.6561279296875,-14.386253356933594,1
gh8-03521,-170.66265106201172,-14.37286376953125,-170.6623077392578,-14.372692108154297,1
gh8-03522,-170.66436767578125,-14.37337875366211,-170.66402435302734,-14.373207092285156,1
gh8-03523,-170.66951751708984,-14.373893737792969,-170.66917419433594,-14.373722076416016,1
gh8-03524,-170.67020416259766,-14.374065399169922,-170.66986083984375,-14.373893737792969,1
gh8-03525,-170.66402435302734,-14.376296997070312,-170.66368103027344,-14.37612533569336,1
gh8-03526,-170.67020416259766,-14.379215240478516,-170.66986083984375,-14.379043579101562,1
gh8-03527,-170.67089080810547,-14.379386901855469,-170.67054748535156,-14.379215240478516,1
gh8-03528,-170.68153381347656,-14.374580383300781,-170.68119049072266,-14.374408721923828,1
gh8-03529,-170.67947387695312,-14.377498626708984,-170.67913055419922,-14.377326965332031,1
gh8-03530,-170.6678009033203,-14.38608169555664,-170.6674575805664,-14.385910034179688,1
gh8-03531,-170.68016052246094,-14.384708404541016,-170.67981719970703,-14.384536743164062,1
gh8-03532,-170.67981719970703,-14.38711166381836,-170.67947387695312,-14.386940002441406,1
gh8-03533,-170.64857482910156,-14.393978118896484,-170.64823150634766,-14.393806457519531,1
gh8-03534,-170.65475463867188,-14.395523071289062,-170.65441131591797,-14.39535140991211,1
gh8-03535,-170.65750122070312,-14.396381378173828,-170.65715789794922,-14.396209716796875,1
gh8-03536,-170.65853118896484,-14.397239685058594,-170.65818786621094,-14.39706802368164,1
gh8-03537,-170.65338134765625,-14.398612976074219,-170.65303802490234,-14.398441314697266,1
gh8-03538,-170.68462371826172,-14.249095916748047,-170.6842803955078,-14.248924255371094,1
gh8-03539,-170.69355010986328,-14.248409271240234,-170.69320678710938,-14.248237609863281,1
gh8-03540,-170.69664001464844,-14.239139556884766,-170.69629669189453,-14.238967895507812,1
gh8-03541,-170.69629669189453,-14.243431091308594,-170.69595336914062,-14.24325942993164,1
gh8-03542,-170.6897735595703,-14.252357482910156,-170.6894302368164,-14.252185821533203,1
gh8-03543,-170.69011688232422,-14.252700805664062,-170.6897735595703,-14.25252914428711,1
gh8-03544,-170.6897735595703,-14.252872467041016,-170.6894302368164,-14.252700805664062,1
gh8-03545,-170.6897735595703,-14.253215789794922,-170.6894302368164,-14.253044128417969,1
gh8-03546,-170.69011688232422,-14.253215789794922,-170.6897735595703,-14.253044128417969,1
gh8-03547,-170.694580078125,-14.254932403564453,-170.6942367553711,-14.2547607421875,1
gh8-03548,-170.70316314697266,-14.250469207763672,-170.70281982421875,-14.250297546386719,1
gh8-03549,-170.69664001464844,-14.257678985595703,-170.69629669189453,-14.25750732421875,1
gh8-03550,-170.7059097290039,-14.241886138916016,-170.70556640625,-14.241714477539062,1
gh8-03551,-170.70865631103516,-14.242057800292969,-170.70831298828125,-14.241886138916016,1
gh8-03552,-170.70899963378906,-14.243602752685547,-170.70865631103516,-14.243431091308594,1
gh8-03553,-170.70762634277344,-14.24652099609375,-170.70728302001953,-14.246349334716797,1
gh8-03554,-170.72547912597656,-14.238624572753906,-170.72513580322266,-14.238452911376953,1
gh8-03555,-170.72376251220703,-14.242057800292969,-170.72341918945312,-14.241886138916016,1
gh8-03556,-170.7168960571289,-14.253730773925781,-170.716552734375,-14.253559112548828,1
gh8-03557,-170.7213592529297,-14.252872467041016,-170.72101593017578,-14.252700805664062,1
gh8-03558,-170.69320678710938,-14.262657165527344,-170.69286346435547,-14.26248550415039,1
gh8-03559,-170.6894302368164,-14.26351547241211,-170.6890869140625,-14.263343811035156,1
gh8-03560,-170.6884002685547,-14.267463684082031,-170.68805694580078,-14.267292022705078,1
gh8-03561,-170.68496704101562,-14.270896911621094,-170.68462371826172,-14.27072525024414,1
gh8-03562,-170.69904327392578,-14.265403747558594,-170.69869995117188,-14.26523208618164,1
gh8-03563,-170.7052230834961,-14.2657470703125,-170.7048797607422,-14.265575408935547,1
gh8-03564,-170.70281982421875,-14.27072525024414,-170.70247650146484,-14.270553588867188,1
gh8-03565,-170.68634033203125,-14.273300170898438,-170.68599700927734,-14.273128509521484,1
gh8-03566,-170.68565368652344,-14.27398681640625,-170.68531036376953,-14.273815155029297,1
gh8-03567,-170.68702697753906,-14.275703430175781,-170.68668365478516,-14.275531768798828,1
gh8-03568,-170.68771362304688,-14.2767333984375,-170.68737030029297,-14.276561737060547,1
gh8-03569,-170.69217681884766,-14.27398681640625,-170.69183349609375,-14.273815155029297,1
gh8-03570,-170.69046020507812,-14.274673461914062,-170.69011688232422,-14.27450180053711,1
gh8-03571,-170.69320678710938,-14.274673461914062,-170.69286346435547,-14.27450180053711,1
gh8-03572,-170.69286346435547,-14.274845123291016,-170.69252014160156,-14.274673461914062,1
gh8-03573,-170.69355010986328,-14.274845123291016,-170.69320678710938,-14.274673461914062,1
